Feed N Plus 2A content,Reactor WAIT,H2 to HC,Reactor 1 Inlet Temp,Reactor 2 Inlet Temp,Reactor 3 Inlet Temp,Reactor 4 Inlet Temp,Reactor 1 Delta T,Reactor 2 Delta T,Reactor 3 Delta T,Reactor 4 Delta T,Reactor 1 Delta P,Reactor 2 Delta P,Reactor 3 Delta P,Reactor 4 Delta P,Seperator Pressure,Seperator Temperature,Recycle gas purity,Net gas Hydrogen Purity,Coke on Spent Catalyst,Chloride Injection rate,Total Paraffins in feed,Total Naphthenes in feed,Total Aromatics in feed,Total olefins in Feed,Reactor LHSV,Feed IBP,50% IBP,WABT,Plant C5PlusYield
50.16,986.3,3.67,981.62,984.14,987.28,990.15,170.31,109.8,75.4,45.79,0.69,2.67,2.87,3.19,35.6,114.22,82.6,90.17,3,2.54,59.59,30.12,10.02,0.18,1.66,196.25,252.85,938.27,85
50.16,986.3,3.67,978.06,981.23,984.74,987.13,168.2,106.16,75.51,45.67,0.7,2.67,2.88,3.07,35.18,115.43,82.6,90.17,3,2.63,59.59,30.12,10.02,0.18,1.66,196.25,252.85,938.27,85
50.16,983.79,3.77,976.33,980.81,984.4,985.22,167.62,106.86,76.66,46.09,0.68,2.63,2.86,3.05,35.03,115.2,82.6,90.17,3,2.64,59.59,30.12,10.02,0.18,1.66,196.25,252.85,936.05,84.96
50.16,983.79,3.77,972.89,978.08,980.85,982.82,165.4,104.69,75.03,46.12,0.7,2.66,2.86,3.14,35.34,113.72,82.6,90.17,3,2.64,59.59,30.12,10.02,0.18,1.66,196.25,252.85,936.05,84.96
50.16,979.34,3.82,970.25,976.09,979.87,980.69,164.1,103.63,75.95,46.79,0.67,2.66,2.85,3.15,35.62,112.74,82.6,90.17,3,2.62,59.59,30.12,10.02,0.18,1.66,196.25,252.85,932.03,85.88
50.16,979.34,3.82,968.32,973.97,978.41,978.79,163.7,103.34,76.48,47.04,0.67,2.63,2.83,3.09,35.52,112.74,82.6,90.17,3,2.68,59.59,30.12,10.02,0.18,1.66,196.25,252.85,932.03,85.88
50.16,975.75,3.83,967.98,973.42,978.67,978.78,163.51,103.72,76.68,47.23,0.67,2.63,2.85,2.97,35.11,113.88,82.6,90.17,3,2.65,59.59,30.12,10.02,0.18,1.66,196.25,252.85,928.68,86.2
50.16,975.75,3.83,969.2,974.36,980.44,979.02,164.3,104.41,77.92,46.79,0.67,2.62,2.84,2.94,34.97,114.37,82.6,90.17,3,2.68,59.59,30.12,10.02,0.18,1.66,196.25,252.85,928.68,86.2
50.22,976.19,3.75,969.08,974.58,979.44,979.68,164.13,104.99,76.86,47.07,0.66,2.63,2.84,2.95,35.1,114.33,82.6,90.17,3,2.67,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.75,86.72
50.22,976.19,3.75,969.55,975.17,980.22,979.69,164.47,105.63,77.53,47.04,0.68,2.6,2.85,3.1,35.22,113.73,82.6,90.17,3,2.65,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.75,86.72
50.22,976.46,3.75,969.66,975.6,979.3,980.2,164.82,105.8,76.82,47.68,0.67,2.62,2.85,3.06,35.35,113.63,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.71,85.86
50.22,976.46,3.75,968.72,974.48,978.77,979.27,164.32,104.98,76.91,47.31,0.64,2.62,2.84,3.1,35.58,113.13,82.6,90.17,3,2.63,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.71,85.86
50.22,975.8,3.79,967.22,972.66,978.68,978.22,163.12,103.17,77.32,47.31,0.66,2.62,2.84,3.1,35.65,112.43,82.6,90.17,3,2.64,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.2,85.9
50.22,975.8,3.79,968.15,972.27,977.58,977.31,164.2,103.08,76.77,46.88,0.66,2.63,2.81,3.1,35.65,111.79,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,928.2,85.9
50.22,974.09,3.85,965.99,972.17,975.63,976.39,162.85,103.41,76.45,48.17,0.66,2.64,2.82,3.07,35.75,111.36,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,926.73,86.21
50.22,974.09,3.85,967.26,970.8,973.86,973.81,164.97,102.45,76.44,46.87,0.62,2.6,2.8,2.66,35.07,111.73,82.6,90.17,3,2.68,59.43,30.3,9.96,0.15,1.69,198.1,252.86,926.73,86.21
50.22,974.15,3.77,972.97,981.65,982.68,978.19,168.52,110.44,80.22,46.09,0.61,2.6,2.79,2.45,34.55,112.2,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,926.29,86.13
50.22,974.15,3.77,976.69,984.98,985.07,981.95,170.46,116.78,79.61,45.85,0.63,2.61,2.81,2.45,34.47,113.11,82.6,90.17,3,2.72,59.43,30.3,9.96,0.15,1.69,198.1,252.86,926.29,86.13
50.22,982.42,3.52,980.4,988.13,987.95,985.15,172.43,117.09,79.53,45.16,0.66,2.62,2.85,2.51,34.04,115.44,82.6,90.17,3,2.7,59.43,30.3,9.96,0.15,1.69,198.1,252.86,932.71,85.63
50.22,982.42,3.52,984.6,991.95,992.12,988.83,173.94,118.2,79.86,44.06,0.63,2.61,2.84,2.47,33.93,114.25,82.6,90.17,3,2.67,59.43,30.3,9.96,0.15,1.69,198.1,252.86,932.71,85.63
50.22,987.28,3.42,983.75,991.67,992.19,987.81,172.17,118.54,79.91,43.89,0.62,2.58,2.83,2.77,32.89,114.13,82.6,90.17,3,2.73,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.18,85.14
50.22,987.28,3.42,980.78,994.54,990.84,984.34,169.7,119.87,79.28,42.53,0.65,2.63,2.84,2.79,33.08,114.69,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.18,85.14
50.22,986.62,3.39,980.75,993.01,989.49,981.26,169.45,117.48,78.09,41.2,0.64,2.6,2.85,2.92,33.05,114.8,82.6,90.17,3,2.65,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937,84.49
50.22,986.62,3.39,981.57,993,989.28,981.01,170,116.69,77.48,41.27,0.66,2.61,2.85,3.01,33.17,114.74,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937,84.49
50.22,986.56,3.38,981.54,994.71,991.97,980.56,170.09,118.3,79.31,40.62,0.66,2.62,2.85,2.93,33.31,114.23,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.34,84.98
50.22,986.56,3.38,982.02,993.07,992.04,980.65,170.54,118.1,79.13,40.48,0.68,2.62,2.85,3.12,33.24,113.98,82.6,90.17,3,2.64,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.34,84.98
50.22,986.46,3.39,980.43,993.44,985.42,976.12,169.88,118.29,74.58,39.21,0.65,2.58,2.82,2.96,33.1,113.07,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.28,84.81
50.22,986.46,3.39,979.94,987.07,982.72,979.26,169.47,112.91,74.56,42.46,0.66,2.61,2.85,2.87,33.45,112.88,82.6,90.17,3,2.64,59.43,30.3,9.96,0.15,1.69,198.1,252.86,937.28,84.81
50.22,982.77,3.48,978.9,987.66,982.71,979.86,169.05,113.78,74.85,43.36,0.65,2.63,2.84,2.97,33.58,111.72,82.6,90.17,3,2.62,59.43,30.3,9.96,0.15,1.69,198.1,252.86,934.05,85.41
50.22,982.77,3.48,977.25,988.84,983.79,980.25,167.59,114.55,75.92,43.62,0.65,2.63,2.82,3.11,33.93,110.99,82.6,90.17,3,2.66,59.43,30.3,9.96,0.15,1.69,198.1,252.86,934.05,85.41
50.22,982.97,3.5,978.45,989.18,985.54,980.04,168.57,113.28,77.35,43.4,0.64,2.59,2.83,3.12,33.9,110.54,82.6,90.17,3,2.69,59.43,30.3,9.96,0.15,1.69,198.1,252.86,934.35,85.26
50.22,982.97,3.5,978.3,988.81,984.68,980.35,168.89,113.19,76.57,43.5,0.63,2.61,2.82,3.01,33.58,110.14,82.6,90.17,3,2.65,59.43,30.3,9.96,0.15,1.69,198.1,252.86,934.35,85.26
49.84,982.94,3.55,976.79,988.16,985.6,980.79,166.49,112.31,76.44,42.96,0.66,2.63,2.84,3.13,34.46,109.33,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,934.46,85.37
49.84,982.94,3.55,977.1,987.73,985.27,980.73,168.17,112.64,77.28,43.72,0.65,2.62,2.83,2.7,33.95,108.39,82.6,90.17,3,2.64,60.54,28.58,10.63,0.14,1.69,198.62,252.87,934.46,85.37
49.84,982.98,3.55,979.48,987.5,984.59,982.55,170.59,112.83,77.33,45.41,0.62,2.6,2.81,2.79,33.87,107.27,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.6,85.15
49.84,982.98,3.55,980.09,989.52,984.71,980.77,171.09,114.35,77.16,44.1,0.64,2.63,2.83,2.76,33.75,106.89,82.6,90.17,3,2.67,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.6,85.15
49.84,983.23,3.51,978.94,989.9,984.79,979.95,170.18,115.03,76.84,43.37,0.61,2.55,2.78,2.74,33.78,105.51,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.53,85.29
49.84,983.23,3.51,977.89,988.37,983.81,980.44,170.64,116.98,77.46,45.24,0.63,2.59,2.8,2.73,33.65,106.15,82.6,90.17,3,2.69,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.53,85.29
49.84,982.89,3.49,977.45,988.34,985.11,981.48,170.08,116.72,78.62,45.53,0.64,2.56,2.79,2.51,33.4,106.83,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.83,85.43
49.84,982.89,3.49,979.44,988.84,984.67,981.89,171.43,115.84,77.84,45.2,0.61,2.55,2.79,2.55,33.55,106.98,82.6,90.17,3,2.7,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.83,85.43
49.84,983.14,3.4,980.08,990.09,983.81,981.7,172.15,116.27,77.05,45.26,0.61,2.55,2.8,2.43,33.21,108.42,82.6,90.17,3,2.72,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.88,85.35
49.84,983.14,3.4,978.09,990.72,983.05,980.47,170.42,130,76.26,44.54,0.63,2.56,2.81,2.44,32.83,110.34,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.88,85.35
49.84,982.93,3.29,978.96,987.67,983.03,980.68,170.78,120.53,77.19,45.08,0.64,2.58,2.82,2.46,32.6,112.46,82.6,90.17,3,2.68,60.54,28.58,10.63,0.14,1.69,198.62,252.87,931.94,85.44
49.84,982.93,3.29,979.6,987.28,982.97,981.15,171.2,114.73,76.97,45.93,0.6,2.57,2.81,2.46,32.67,113.37,82.6,90.17,3,2.71,60.54,28.58,10.63,0.14,1.69,198.62,252.87,931.94,85.44
49.84,982.97,3.24,979.65,987.51,982.86,980.84,171.11,120.41,76.88,45.09,0.62,2.58,2.8,2.46,32.7,114.1,82.6,90.17,3,2.65,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.66,85.58
49.84,982.97,3.24,979.28,987.15,983.95,981.18,170.33,117.22,77.36,44.99,0.61,2.56,2.82,2.62,32.8,113.98,82.6,90.17,3,2.67,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.66,85.58
49.84,983.02,3.28,978.63,988.1,983.87,981.55,169.94,114.8,77.06,45.29,0.61,2.57,2.83,2.86,32.94,113.99,82.6,90.17,3,2.65,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.59,85.22
49.84,983.02,3.28,979.01,988.2,981.45,981.51,170.08,113.17,74.78,44.96,0.64,2.6,2.82,3,32.91,113.47,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,932.59,85.22
49.84,983.05,3.33,977.71,988.02,983.58,981.46,168.78,114.44,76.5,45,0.63,2.61,2.82,3.05,33.29,112.65,82.6,90.17,3,2.63,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.32,85.21
49.84,983.05,3.33,979.17,988.21,983.81,981.45,170.37,114.6,76.6,44.93,0.64,2.57,2.83,2.97,33.29,112.23,82.6,90.17,3,2.64,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.32,85.21
49.84,982.96,3.38,977.97,987.93,983.52,981.03,169.14,114.02,76.44,44.84,0.64,2.59,2.82,2.98,33.13,112.09,82.6,90.17,3,2.65,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.26,85.4
49.84,982.96,3.38,979.1,988.06,983.66,980.97,169.9,113.93,76.59,44.64,0.65,2.61,2.84,3.11,32.92,113.58,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.26,85.4
49.84,983,3.36,979.44,988.9,983.92,981.61,170.27,114.78,76.34,44.73,0.67,2.64,2.83,3.11,33.02,112.78,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.31,85.47
49.84,983,3.36,979.53,988.35,983.14,981.49,170.27,113.99,75.5,44.52,0.67,2.61,2.85,3.12,33.34,110.95,82.6,90.17,3,2.67,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.31,85.47
49.84,982.99,3.43,979.12,988.52,983.74,981.81,168.99,113.23,75.89,44.41,0.64,2.59,2.83,3.09,33.31,110.71,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.49,85.26
49.84,982.99,3.43,979.25,988.74,984.46,981.6,168.61,113.02,76.37,44.06,0.63,2.6,2.84,3.01,33.1,110.18,82.6,90.17,3,2.66,60.54,28.58,10.63,0.14,1.69,198.62,252.87,933.49,85.26
49.98,982.98,3.43,978.98,987.98,984.57,981.74,168.45,111.6,76.27,43.85,0.65,2.6,2.85,3.06,33.12,109.69,82.6,89.61,3,2.66,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.75,85.23
49.98,982.98,3.43,979.01,987.49,983.68,982.04,168.97,111.29,75.51,44.21,0.66,2.61,2.84,3.09,33.2,109.25,82.6,89.61,3,2.68,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.75,85.23
49.98,983,3.44,979.03,987.76,984.17,981.59,169.03,111.75,76.27,44.02,0.61,2.57,2.81,2.99,32.89,109.02,82.6,89.61,3,2.68,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.21,85.19
49.98,983,3.44,977.7,987.38,983.67,980.83,167.67,111.63,76.02,43.69,0.63,2.6,2.82,3.06,33.14,108.24,82.6,89.61,3,2.65,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.21,85.19
49.98,983.01,3.43,977.64,987.44,983.57,981.68,167.74,111.41,75.79,44.49,0.62,2.59,2.81,3.07,33.19,107.69,82.6,89.61,3,2.66,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.11,85.21
49.98,983.01,3.43,976.83,987.4,983.02,980.43,167.18,111.89,75.86,44,0.61,2.61,2.8,3.06,33.21,107.7,82.6,89.61,3,2.68,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.11,85.21
49.98,982.98,3.48,978.77,988.01,983.48,981.14,168.72,111.95,75.39,43.99,0.62,2.61,2.81,3.06,33.48,107.13,82.6,89.61,3,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.16,85.23
49.98,982.98,3.48,977.29,987.52,983.35,981.02,166.6,111.82,75.14,43.5,0.65,2.62,2.83,3.04,33.66,108.35,84.36,89.61,3,2.69,60.5,28.5,10.74,0.14,1.69,199.86,252.87,934.16,85.23
49.98,982.16,3.55,976.34,989.32,981.56,976.67,166.87,114.4,74.27,42.18,0.64,2.6,2.82,2.94,34.42,103.86,84.36,89.61,3,2.68,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.64,85.39
49.98,982.16,3.55,978.49,991.5,982.35,979.37,167.39,126.93,73.33,42.17,0.65,2.6,2.83,2.81,34.39,105.13,84.36,89.61,3,2.7,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.64,85.39
49.98,982.28,3.58,981.34,992.39,982.23,981.16,169.67,121.5,72.78,42.68,0.64,2.62,2.86,2.51,33.91,106.54,84.36,89.61,3,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.18,86.07
49.98,982.28,3.58,981.43,992.09,983.47,988.51,168.64,115.47,72.56,45.35,0.63,2.61,2.85,2.54,33.86,107.63,84.36,89.61,3,2.66,60.5,28.5,10.74,0.14,1.69,199.86,252.87,933.18,86.07
49.98,985.24,3.46,977.21,985.2,981.94,978.19,165.9,117.38,73.59,41.47,0.63,2.62,2.83,2.49,34.04,108.22,84.36,89.61,3,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,936.42,85.22
49.98,985.24,3.46,978.98,990.8,984,987.04,166.72,118.01,72.67,43.44,0.61,2.61,2.87,2.51,34.01,109.48,84.36,89.61,3,2.65,60.5,28.5,10.74,0.14,1.69,199.86,252.87,936.42,85.22
49.98,986.24,3.46,978.46,989.98,990.75,988.11,166.18,113.38,77.08,42.51,0.64,2.6,2.88,2.85,34.42,108.98,84.36,89.61,3,2.65,60.5,28.5,10.74,0.14,1.69,199.86,252.87,936.93,84.7
49.98,986.24,3.46,980.56,991.53,987.16,989.87,167.88,112.23,74.81,44.66,0.66,2.61,2.87,3.1,34.43,108.14,84.36,89.61,2.92,2.64,60.5,28.5,10.74,0.14,1.69,199.86,252.87,936.93,84.7
49.98,986.23,3.55,979.47,991.04,984.78,989.24,167.78,112.81,73.7,44.98,0.66,2.6,2.85,3.14,34.31,107.76,84.36,89.61,2.92,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.66,84.66
49.98,986.23,3.55,979.49,989.67,987.88,989.76,167.68,112.33,76.1,44.94,0.68,2.62,2.87,3.12,34.31,107.45,84.36,89.61,2.92,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.66,84.66
49.98,986.57,3.56,979.19,989.19,988.23,990.56,167.42,112.15,76.25,45.49,0.65,2.61,2.83,3.04,34.2,107.24,84.36,89.61,2.92,2.65,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.7,85.13
49.98,986.57,3.56,978.69,988.16,987.72,989.14,167.95,112.4,77,45.63,0.65,2.61,2.85,3,34.31,106.91,84.36,89.61,2.92,2.67,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.7,85.13
49.98,986.46,3.56,974.65,986.71,986.1,988.95,165.72,112.15,76.76,46.11,0.62,2.59,2.83,3.11,34.36,106.49,84.36,89.61,2.92,2.64,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.38,85.04
49.98,986.46,3.56,979.76,989.38,989.5,989.56,168.61,112.92,77.84,45.22,0.65,2.63,2.84,3.13,34.3,105.37,84.36,89.61,2.92,2.66,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.38,85.04
49.98,986.2,3.58,980.44,988.29,987.25,988.39,169.28,112.86,76.25,44.45,0.64,2.62,2.82,3.11,34.7,103.4,84.36,89.61,2.92,2.64,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.02,85.24
49.98,986.2,3.58,979.37,987.46,986.47,989.19,168.35,112.21,75.69,45.7,0.65,2.62,2.84,3.01,34.73,102.89,84.36,89.61,2.92,2.66,60.5,28.5,10.74,0.14,1.69,199.86,252.87,937.02,85.24
49.97,985.83,3.6,979.62,986.67,987.74,988.36,167.21,110.01,76.23,44.93,0.69,2.67,2.91,2.95,34.24,109.59,84.36,89.61,2.92,2.67,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.34,85.31
49.97,985.83,3.6,980.6,987.5,985.58,988.35,168.78,111.58,75.27,45.58,0.66,2.63,2.85,2.94,34.01,107.03,84.36,89.61,2.92,2.67,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.34,85.31
49.97,985.6,3.54,980.01,987.24,986.17,989.19,168.38,110.61,75.54,46.05,0.68,2.61,2.86,2.89,33.77,108.43,84.36,89.61,2.92,2.71,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.33,85.14
49.97,985.6,3.54,981.49,988.38,989.37,988.33,169.75,112.64,78.17,44.81,0.67,2.61,2.86,3.06,33.94,107.01,84.36,89.61,2.92,2.67,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.33,85.14
49.97,986.44,3.37,979.37,987.99,985.63,988.94,168.51,112.94,75.55,46,0.67,2.6,2.84,3.06,34.07,106.84,84.36,89.61,2.92,2.68,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,979.99,986.84,986.91,988.01,168.84,110.92,76.74,44.67,0.67,2.62,2.85,3.06,33.98,106.48,84.36,89.61,2.92,2.69,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,985.91,3.43,979.62,987.46,985.58,989.28,168.46,111.73,75.48,46.2,0.61,2.59,2.85,2.97,33.83,107.71,84.36,89.61,2.92,2.68,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.35,85.89
49.97,985.91,3.43,980.36,986.71,986.11,987.95,168.9,113.41,76.02,45.05,0.62,2.59,2.84,3.08,34.26,106.14,84.36,89.61,2.92,2.68,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.35,85.89
49.97,985.45,3.58,980.18,983.12,986.07,988.05,169.42,109.28,76.52,45.08,0.64,2.59,2.84,2.84,34.19,107.5,84.36,89.61,2.92,2.69,60.88,27.83,11.07,0.12,1.69,199.86,252.87,936.87,85.07
49.97,985.45,3.58,977.75,982.97,985.64,988.27,168.17,123.2,76.89,46.78,0.64,2.59,2.87,2.76,34.11,108.63,84.36,89.61,2.92,2.68,60.88,27.83,11.07,0.12,1.69,199.86,252.87,936.87,85.07
49.97,984.79,3.48,980.61,986.51,988.2,990.55,170.26,117.04,77.64,46.37,0.6,2.62,2.89,2.55,33.87,110.87,84.36,89.61,2.92,2.67,60.88,27.83,11.07,0.12,1.69,199.86,252.87,935.21,85.44
49.97,984.79,3.48,980.32,990.78,984.12,988.21,169.65,115.44,73.77,44.41,0.61,2.61,2.88,2.62,34.05,111.31,84.36,89.61,2.92,2.73,60.88,27.83,11.07,0.12,1.69,199.86,252.87,935.21,85.44
49.97,984.79,3.48,979.17,990.24,984.1,987.76,169.08,120.14,74.15,44.41,0.61,2.61,2.87,2.6,33.89,112.61,84.36,89.61,2.92,2.63,60.88,27.83,11.07,0.12,1.69,199.86,252.87,935.21,85.44
49.97,984.79,3.48,979.24,989.93,983.68,988.05,168.72,117.6,73.23,44.62,0.59,2.63,2.88,2.58,33.95,113.07,84.36,89.61,2.92,2.67,60.88,27.83,11.07,0.12,1.69,199.86,252.87,935.21,85.44
49.97,986.44,3.37,973.18,988.62,990.39,990.2,164.64,114.09,79.07,44.89,0.59,2.63,2.9,2.82,34.1,113.25,84.36,89.61,2.92,2.65,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,979.38,988.33,987.81,989.61,168.96,111.6,76.57,45.2,0.64,2.63,2.92,3.07,34.14,112.63,84.36,89.61,2.92,2.66,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,977.66,987.25,988.16,990.33,167.88,111.64,76.83,45.75,0.64,2.62,2.9,3.21,34.34,112.41,84.36,89.61,2.92,2.66,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,978.31,987.96,989.11,988.9,168.49,112.29,78.13,44.49,0.62,2.64,2.9,3.12,34.25,112.6,84.36,89.61,2.92,2.65,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,979.18,986.67,988.19,989.57,168.68,110.69,76.93,44.81,0.62,2.63,2.9,3.18,34.45,112.41,84.36,89.61,2.92,2.68,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.44,3.37,979.27,986.4,986.64,988.99,168.21,110.55,75.59,44.74,0.66,2.68,2.92,3.12,33.55,117.52,84.36,89.61,2.92,2.64,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.29,84.99
49.97,986.33,3.41,979.58,986.84,988.13,989.18,168.79,111.76,77.09,45.53,0.64,2.67,2.93,3.14,33.42,117.45,84.36,89.61,2.92,2.66,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.72,85.21
49.97,986.33,3.41,979.57,986.55,987.69,988.23,168.95,111.82,77.13,44.87,0.64,2.65,2.92,3.21,33.9,115.59,84.36,89.61,2.92,2.64,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.72,85.21
49.97,985.87,3.43,978.83,985.61,985.42,987.98,168.7,111.36,75.65,45.72,0.63,2.64,2.89,3.18,33.89,113.75,84.36,89.61,2.92,2.66,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.23,84.89
49.97,985.87,3.43,977.84,983.91,985.52,985.48,168.56,109.84,77.22,44.82,0.66,2.65,2.89,3.14,34.03,113.04,84.36,89.61,2.92,2.63,60.88,27.83,11.07,0.12,1.69,199.86,252.87,937.23,84.89
50.21,984.71,3.52,980.99,986.96,989.57,987.3,171.02,111.73,79.53,44.92,0.69,2.64,2.91,3.01,33.74,113.18,84.36,89.61,2.92,2.67,60.39,28.49,10.86,0.07,1.72,200.98,252.91,936.14,85.29
50.21,984.71,3.52,979.04,986.52,985.57,988.82,169.13,110.3,75.81,46.3,0.69,2.62,2.86,3.11,33.84,112.43,84.36,89.61,2.92,2.7,60.39,28.49,10.86,0.07,1.72,200.98,252.91,936.14,85.29
50.21,986.04,3.47,981.09,986.03,988.24,988.55,171.27,110.28,77.99,45.09,0.68,2.62,2.87,3.09,33.55,112.46,84.36,89.61,2.92,2.71,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,986.04,3.47,980.01,986.44,986.44,987.19,170.73,111.11,77.64,45.76,0.69,2.62,2.89,3.02,33.69,112.12,84.36,89.61,2.92,2.68,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,986.04,3.47,977.66,985.55,985.83,986,169.12,110.17,77.68,46.02,0.66,2.63,2.88,3.18,34.04,110.08,84.36,89.61,2.92,2.69,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,986.04,3.47,975.48,983.42,981.83,985.06,167.32,107.74,74.93,45.92,0.7,2.64,2.88,3.16,34.11,111.69,84.36,89.61,2.92,2.68,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,986.04,3.47,975.08,981.61,984.62,984.17,166.96,106.43,77.72,45.34,0.69,2.62,2.87,2.98,34.12,112.4,84.36,89.61,2.92,2.65,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,986.04,3.47,974.33,981.32,981.75,984.35,166.5,107.54,75.59,46.26,0.67,2.61,2.87,2.89,34.54,111.04,84.36,89.61,2.92,2.68,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.66,85.09
50.21,981.4,3.56,977.08,984.47,983.78,984.35,168.03,106.93,76.24,44.97,0.64,2.63,2.89,3.02,35.13,107.94,84.36,89.61,2.92,2.71,60.39,28.49,10.86,0.07,1.72,200.98,252.91,933.88,85.06
50.21,981.4,3.56,979.42,987.24,985.44,988.26,168.92,121.36,75.28,45.22,0.64,2.66,2.9,2.66,34.41,109.95,84.36,89.61,2.92,2.64,60.39,28.49,10.86,0.07,1.72,200.98,252.91,933.88,85.06
50.21,985.87,3.4,978.65,990.06,988.3,990.13,167.62,117.18,76.65,44.82,0.62,2.67,2.92,2.63,34.06,113.4,84.36,89.61,2.92,2.74,60.39,28.49,10.86,0.07,1.72,200.98,252.91,937.14,86.56
